name,city,state,chain,verdict,facility_type,confidence,reason,trophies,tss
Friendly's Touchless Carwash,Stevensville,MD,,confirmed_touchless,mixed_with_touchless,0.95,"Brushless automated bay confirmed. Mixed facility with self-serve bay. Touchless keyword and brushless descriptor in reviews support automatic touchless offering.","Easton, MD #1",69
340 Car Wash,Charles Town,WV,,confirmed_touchless,mixed_with_touchless,0.92,"Facility offers touchless automatic bay (water jets, no brushes) alongside soft-touch option. Multiple reviews confirm touch-free/no-touch automatic wash present.","Charles Town, WV #2",49
GO! Wash Car Wash — Easton II,Easton,MD,,uncertain,unknown,0.4,"Description claims touchless/no-brush automated equipment, but no review evidence or specific wash-type data to verify.","Easton, MD #3",
North Andover Car Wash,North Andover,MA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly lists 'Touchless' as service option. Multiple reviews praise 'touch free' wash. Facility offers touchless alongside soft-touch and self-serve.","Boston, MA #1; Haverhill, MA #2",79
Woody's Express Carwash,Cincinnati,OH,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly confirms touch-free tunnel. Multiple reviews specifically praise 'touchless' bay/auto-wash. Mixed facility with touchless automatic present.","Cincinnati, OH #1",72
Niagara Carwash,Erie,PA,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states touch-free, contours to car shape. Customer reviews confirm brushless/touchless automatic. No brush/cloth contact evidence.","Erie, PA #3",72
Rocky Mountain Car Wash,Boise,ID,Rocky Mountain Car Wash,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm no-touch/touchless/touch-free automatic wash with high-pressure water, no brushes/scrubbing. Operating 24/7 at listed address.","Boise, ID #3",85
Power Market,Manteca,CA,Power Market,confirmed_touchless,touchless_automatic,0.85,"Chain uses Istobal touchless/soft-touch systems. Listing explicitly states brushless touchless automated wash technology.","Eureka, CA #1",
Caribbean Auto Spa,Middlebury,IN,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly states touchless automatic; multiple reviews confirm brushless/touch-free automatic wash. Offers both automatic touchless and self-serve bays.","Elkhart, IN #2",90
Soapyshell Carwash - Glen Burnie,Glen Burnie,MD,,confirmed_touchless,mixed_with_touchless,0.92,"Listing explicitly states both touchless automatic and soft touch options. Multiple reviews confirm laser/touch-free automatic bay present alongside other services.","Baltimore, MD #2",59
Lutz's "Simply Clean" Touch Free Car Wash,Cheektowaga,NY,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states touch-free automatics; reviews confirm no brushes, laser/high-pressure technology, separate drying bay. Clear touchless automatic operation.","Buffalo, NY #1",93
John's Island Car Wash,Johns Island,SC,,uncertain,mixed_with_touchless,0.55,"Conflicting evidence: reviews confirm brushless/touchless automatic bay exists, but pre-wash involves hand-scrubbing with soft-bristle brush on every car—questionable if this is standard or optional.","Charleston, SC #3",82
Drive & Shine Car Wash,South Bend,IN,Drive & Shine,uncertain,unknown,0.45,"Website describes 'wash tunnels' (friction/soft-touch indicator), but multiple reviews explicitly mention 'touchless' wash option. Conflicting evidence requires clarification.","Elkhart, IN #1; South Bend, IN #1",82
Freedom Wash,Albuquerque,NM,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 'Touchless Wash packages (no tracks or brushes)'. Multiple 5★ reviews confirm touch-less/touchless automatic bay. No brush/soft-touch evidence.","Albuquerque, NM #2",86
North Ridge Laser Wash,Elyria,OH,,confirmed_touchless,mixed_with_touchless,0.98,"Laser wash automatic bay confirmed by name, listing description, and multiple reviews explicitly praising 'laser wash' as touchless alternative to cloth washes.","Cleveland, OH #1",81
Banner Elk Car Wash,Banner Elk,NC,,uncertain,unknown,0.45,"Description claims touchless automatic, but 1★ review warns of soap brush with sand/salt damage—contradicts touchless claim. Need clarification.","Boone, NC #1",80
Pro-Shine Car Wash,Canton,OH,,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm brushless/touch-less/no-touch automatic wash. Website description mentions touchless automated experience. Clear evidence of touchless technology.","Canton, OH #1",90
morristown car wash,Morristown,NJ,,not_touchless,soft_touch,0.95,"Website confirms soft-touch friction tunnel with Neotex material. Damage complaints in reviews consistent with brush/cloth contact, not touchless.","Budd Lake, NJ #3",
TigerWash - Forest Lakes In-Bay,Charlottesville,VA,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states 'Touchless washes' with high-pressure jets. Multiple positive reviews confirm touch-free/touchless automatic system operational at this in-bay location.","Charlottesville, VA #3",85
Forrer Pointe Carwash,Dayton,OH,,uncertain,mixed_with_touchless,0.65,"Reviews confirm touchless automatic bays exist (2 stalls mentioned, 'touch less' praised). One 1★ review claims scratching, but contradicts other positive touchless reviews. Mixed facility with DIY bays also present.","Dayton, OH #3",78
Zappy's Auto Washes,Mentor-On-The-Lake,OH,Zappy's Auto Washes,confirmed_touchless,touchless_automatic,0.92,"Multiple customer reviews confirm brushless/touchless/no-touch automatic wash. Website lacks detail but reviews provide clear evidence of touchless technology.","Chardon, OH #3",68
Shell,Benton Harbor,MI,Shell,confirmed_touchless,touchless_automatic,0.92,"Description explicitly states high-pressure water + detergent, no brushes/cloth/foam curtains. Customer review confirms touchless wash prevents scratches vs soft cloth alternatives.","Decatur, MI #1",
Carolina Clean Laser Wash,Denton,NC,,confirmed_touchless,touchless_automatic,0.98,"Name, description, equipment (PDQ Laserwash T), and consistent customer reviews confirm automatic touchless/laser wash with zero brush/cloth contact.","Asheboro, NC #2",85
Soapy Jeff's Car Wash,Plano,TX,,uncertain,unknown,0.35,"Description claims touchless automatic bay with high-pressure jets. However, 1★ review alleges customer was directed to 'normal area which is not touchless.' Website silent on touchless. Conflicting evidence.","Dallas-Fort Worth, TX #3",56
Safari Falls Car Wash,Bardstown,KY,,confirmed_touchless,mixed_with_touchless,0.92,"Website omits touchless language, but description & review explicitly confirm touchless automatic bay. Self-serve bay present but not sole offering.","Bardstown, KY #2",
Kwik Trip,BAXTER,MN,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"PDQ Laserwash 360 Plus is documented touchless laser system. Description explicitly states touchless automatic, no brushes contact car.","Brainerd, MN #3",
Splash N' Dash Car Wash,El Paso,TX,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states '24-Hour Touchless Car Wash' with repeated emphasis on touchless technology. Equipment (Undercarriage Blaster, Gatling Gun Side Blaster, spot-free rinse) confirms automatic touchless system. Multiple reviews confirm 'brushless' automatic wash.","El Paso, TX #2",80
Lighthouse Car Wash Chapel Hill,Columbia,MO,,confirmed_touchless,mixed_with_touchless,0.92,"Website explicitly confirms touchless automatic bays with advanced sensing, no brushes/friction. Reviews confirm touchless bay exists; soft-touch bay is separate offering.","Columbia, MO #3",65
Main Street LaserWash,Endwell,NY,,confirmed_touchless,mixed_with_touchless,0.99,"2 dedicated LaserWash automatic bays confirmed. Website & reviews explicitly cite 'touch free', 'brushless', 'laser wash'. Mixed facility with hand wash bay also present.","Binghamton, NY #1",87
Crown Car Wash and Detailing,Baden,PA,,confirmed_touchless,mixed_with_touchless,0.92,"Description explicitly states high-pressure water/detergents, no brushes/cloth, gantry-arm overhead system. Review confirms 'brushless wash.' Mixed facility with detailing services.","Butler, PA #3",69
Robo Car Wash,Jefferson City,MO,,uncertain,unknown,0.4,"Website describes self-serve friction bays (foam brushes). Reviews mention 'brushless' & 'touchless' but evidence contradicts. Need clarification on automatic touchless bay presence.","Columbia, MO #2",80
Holiday Stationstores,Motley,MN,Holiday Stationstores,uncertain,unknown,0.35,"Description claims touchless automatic with high-pressure water/detergents. Zero reviews mention car wash. Cannot verify claims.","Brainerd, MN #2",
Laserwash of Braker Ln,Austin,TX,,confirmed_touchless,touchless_automatic,0.98,"Name, description, and multiple reviews confirm automatic touchless bay using water pressure/detergent only. No brushes, cloth, or contact. Professional detailer endorsement.","Austin, TX #2",84
Captain Car Wash,Columbus,OH,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states '0 Touch Free Carwash'. Multiple reviews confirm touchless/touch-free automated wash. One dent complaint doesn't negate touchless classification.","Columbus, OH #1",91
Blue Lagoon Storage and Car Wash,Cedar Rapids,IA,,confirmed_touchless,mixed_with_touchless,0.95,"Mark VII Choice Wash explicitly offers touch-free automatic option. Reviews confirm touchless bay present alongside soft-touch/self-serve options.","Cedar Rapids, IA #1",80
Clean Car Inc,Cedar Rapids,IA,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews confirm brushless automatic bay. Mixed facility with hand-wash bays + touchless automatic option available.","Cedar Rapids, IA #2",87
Sudzy Duz It Car Wash,Tecumseh,MI,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews explicitly confirm touchless/no-touch/touch-free automatic bay option. Mixed facility with brush alternative. Website evidence contradicts but customer reviews are definitive.","Adrian, MI #3",87
Checkerbay Carwash,Colchester,VT,,confirmed_touchless,touchless_automatic,0.92,"Description explicitly states 'brushless' touchless wash. Multiple reviews reference 'touchless wash' experience. No brush/cloth contact evidence.","Burlington, VT #2",74
The Mountain Post Car Wash,Fort Carson,CO,,confirmed_touchless,mixed_with_touchless,0.95,"Description explicitly confirms automatic touchless bay with no physical contact. Multiple reviews affirm touchless wash present. Mixed facility also offers brush option.","Colorado Springs, CO #3",70
Hose It Car Wash,Albuquerque,NM,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews confirm brushless/touchless automatic bay. Description states 'touchless automatic wash' and 'brushless.' Mixed facility (automatics + bays mentioned).","Albuquerque, NM #3",80
Park Avenue Laser Wash,Corning,NY,,confirmed_touchless,touchless_automatic,0.92,"Name explicitly states 'Laser Wash'; reviews mention 'touchfree' wash packages. Automated system with multiple packages consistent with touchless automatic.","Elmira-Corning, NY #2",62
Froggy's Car Wash,Summerville,SC,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states 'touchless automated car wash'. Multiple reviews confirm 'touch free' and 'touchless' wash. No brush/cloth evidence.","Charleston, SC #2",65
Car wash Touchless &. BP Fuels,Saline,MI,BP,confirmed_touchless,touchless_automatic,0.95,"Listing explicitly describes automatic touchless bay using water pressure & detergent, no brushes/cloth/foam curtains. Multiple reviews confirm touchless wash experience.","Adrian, MI #1; Ann Arbor, MI #2",89
Portside Carwash,Fayetteville,AR,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly states 'touch free automatics' using 'water and chemicals only'. Multiple reviews confirm touchless automatic bays. Mixed facility with soft scrub options also available.","Fayetteville-Bentonville, AR #3",57
Denny's Touchless Auto Wash,Erie,PA,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states touchless systems, multiple reviews confirm touchless/laser technology, water+detergent only, no brushes/cloth. Core offering is automatic touchless.","Erie, PA #2",
Metro Express Car Wash,Garden City,ID,,confirmed_touchless,touchless_automatic,0.92,"Customer explicitly calls it 'belt no touch' touchless car wash. Website description confirms high-pressure water+detergents, no brushes/cloth. Automatic conveyor bay evident.","Boise, ID #2",
Alaska Laser Wash,Anchorage,AK,,confirmed_touchless,mixed_with_touchless,0.92,"Description explicitly states 'Touchless Automatic bays' with laser wash. Reviews confirm laser wash technology. Mixed facility includes self-serve bays.","Anchorage, AK #3",72
Splash Car Wash Express,Rensselaer,NY,Splash Car Wash,uncertain,unknown,0.35,"Website describes soft-touch friction wash; listing claims touchless gantry; reviews mention both 'touch-free' and 'brushes' options. Conflicting evidence.","Albany, NY #3",68
